Id,Price
3189,388350.0
2539,522500.0
9171,700000.0
4741,1150100.0
12455,1293500.0
3504,958157.8947368421
1616,2009294.1176470588
3881,1680187.5
11867,656250.0
12803,858776.3421052631
4545,1027500.0
526,2180555.5555555555
7075,897500.0
6695,1077111.111111111
3736,904745.0980392157
11603,755625.0
2479,301277.77777777775
4307,858776.3421052631
2871,829285.7142857143
12941,1058133.3333333333
8095,978550.0
2470,1562047.619047619
13115,1442285.7142857143
243,1547000.0
8850,975850.0
3183,621100.0
13184,653321.4285714285
3405,544166.6666666666
13465,2458357.1428571427
2442,522160.71428571426
4936,974569.4444444445
1687,1726750.0
12869,774852.9411764706
868,613375.0
7642,1139944.4444444445
3450,684750.0
5349,1040500.0
1665,2086333.3333333333
7883,1289333.3333333333
5586,462633.3333333333
3844,1019000.0
13306,662014.5631067961
7398,481647.0588235294
2619,493522.6923076923
8522,1077111.111111111
1962,484250.0
3801,2684111.111111111
3593,676291.6666666666
8169,1404648.6486486488
4401,599714.2857142857
11401,836666.6666666666
7977,663375.0
7943,1695500.0
9394,1348818.1818181819
5975,662014.5631067961
9126,1428000.0
11996,539437.5
6578,382222.22222222225
10232,1562436.8421052631
7156,1225500.0
5046,742650.0
7849,1515166.6666666667
6891,529666.6666666666
6908,749500.0
7271,904745.0980392157
7453,1547000.0
598,1699115.3846153845
4384,1000000.0
9262,435113.63636363635
9819,874555.5555555555
5944,383625.0
9268,1073357.142857143
4585,1473750.0
10360,958157.8947368421
6467,774852.9411764706
1289,878785.7142857143
8206,878554.0540540541
2337,1734346.1538461538
9831,635000.0
10556,675000.0
362,1137886.3636363635
3600,2458357.1428571427
6500,1278250.0
2237,1843857.142857143
9327,1770357.142857143
7325,1109214.2857142857
1573,2009294.1176470588
6775,570454.5454545454
5675,720967.3913043478
103,2935000.0
10789,1353807.6923076923
1933,927592.5925925926
9161,693375.0
12650,1332211.0857142857
737,1331884.6153846155
11572,588114.2857142857
10457,517562.5
205,812718.75
3486,774067.7419354839
3371,1460617.6470588236
1487,1262214.2857142857
5193,915175.0
4213,1005655.5555555555
4943,974569.4444444445
7552,2200625.0
11426,474400.0
13508,911285.7142857143
11214,2259444.4444444445
1963,927592.5925925926
6323,1226233.3333333333
9966,1300000.0
5449,1092678.5714285714
5421,687370.3703703703
4766,535500.0
9976,306533.3333333333
13030,620000.0
13080,1293661.75
2708,1013258.0645161291
7095,800307.6923076923
5861,1143500.0
1201,1573463.1578947369
8990,688375.0
13550,662014.5631067961
5823,574716.6666666666
2060,927592.5925925926
1366,1488647.0588235294
12178,679636.3636363636
2410,1562047.619047619
8620,1219166.6666666667
12881,1625130.4347826086
9188,670000.0
7540,1699416.6666666667
12406,512955.8823529412
10104,638571.4285714285
9897,790000.0
3568,975850.0
8524,824944.4444444445
769,1331884.6153846155
10811,567500.0
3295,696586.9565217391
9873,873571.4285714285
12401,588114.2857142857
8124,1105607.142857143
3988,504833.3333333333
12836,1503958.3333333333
12200,484271.4285714286
13160,745000.0
2074,927592.5925925926
5087,757721.25
10132,1811681.8181818181
3493,774067.7419354839
10935,1262214.2857142857
9863,1427200.0
12509,2121150.0
3101,1493545.4545454546
1657,2086333.3333333333
4314,985000.0
8477,1503958.3333333333
9379,661500.0
3712,1846666.6666666667
13406,1026500.0
13088,858776.3421052631
6161,2026642.857142857
5760,1005655.5555555555
3777,2684111.111111111
641,1820206.896551724
2497,533055.5555555555
12462,1143500.0
3942,481647.0588235294
6390,4254166.666666667
7492,1820206.896551724
11156,257500.0
6755,732466.6666666666
9454,878785.7142857143
10112,1353807.6923076923
6365,836593.75
9108,785465.5238095238
11250,661500.0
273,3541000.0
1553,813000.0
3713,1791500.0
9900,1050000.0
10728,710000.0
4408,1810000.0
781,885833.3333333334
12134,757721.25
12403,625750.0
8054,654708.3333333334
7875,1013258.0645161291
5803,1449000.0
5818,574716.6666666666
2822,1813888.888888889
1047,2200625.0
10925,1763823.5294117648
6927,666328.125
473,570000.0
9199,1460617.6470588236
8431,562500.0
6384,836593.75
5484,1013258.0645161291
9690,656637.9310344828
9920,764500.0
12607,1220166.6666666667
3724,689769.2307692308
9405,1320654.1666666667
8467,1226233.3333333333
6594,656637.9310344828
12013,452000.0
7420,735944.4444444445
6495,1632062.5
6321,1226233.3333333333
9830,727916.6666666666
621,1820206.896551724
5223,757721.25
5951,711291.6666666666
1755,1390161.2903225806
7935,388350.0
6117,706208.3333333334
6898,666328.125
5522,1013258.0645161291
10184,3142222.222222222
3639,2458357.1428571427
710,1325900.0
5368,1484788.888888889
323,481647.0588235294
8717,368000.0
936,613375.0
7489,1820206.896551724
10266,666328.125
2881,594934.6428571428
1081,2200625.0
11181,881250.0
2221,594115.3846153846
8014,1460617.6470588236
5539,766444.4444444445
11176,1009166.6666666666
4271,808903.8461538461
11025,852000.0
10996,2620000.0
1195,1763823.5294117648
13220,1300000.0
10109,1137886.3636363635
6281,1226233.3333333333
12461,1202400.0
9191,1550333.3333333333
4041,2222400.0
6816,1266000.0
11072,732466.6666666666
5221,433642.85714285716
2834,569277.7777777778
2781,569277.7777777778
2162,1153875.0
7727,1078166.6666666667
9039,840285.7142857143
4227,1005655.5555555555
7221,654708.3333333334
9274,660500.0
331,542714.2857142857
13017,710000.0
11413,1010000.0
2976,890409.9310344828
4779,1150100.0
10636,650642.8571428572
3842,575166.6666666666
1165,1552666.6666666667
9626,565250.0
5582,1283916.6666666667
6388,2906200.0
1463,1262214.2857142857
1064,3471071.4285714286
2882,768448.6486486486
4115,1397617.6470588236
12314,2121150.0
6662,579942.8571428572
9716,1005800.0
9228,460000.0
6945,666328.125
1702,1390161.2903225806
4344,1041333.3333333334
4555,1027500.0
3616,1300000.0
4262,1105607.142857143
9459,835500.0
